"variables" "activity" "subject" "average"
"tBodyGyroJerkMagstd" "SITTING" 2 -0.989594919565217
"tBodyGyroJerkMagstd" "SITTING" 3 -0.976772675961538
"tBodyGyroJerkMagstd" "SITTING" 4 -0.9758066902
"tBodyGyroJerkMagstd" "SITTING" 5 -0.970392610454546
"tBodyGyroJerkMagstd" "SITTING" 6 -0.950150571818182
"tBodyGyroJerkMagstd" "SITTING" 7 -0.976214430208333
"tBodyGyroJerkMagstd" "SITTING" 8 -0.986756670869565
"tBodyGyroJerkMagstd" "SITTING" 9 -0.9663610734
"tBodyGyroJerkMagstd" "SITTING" 10 -0.991696196481481
"tBodyGyroJerkMagstd" "SITTING" 11 -0.986256664716981
"tBodyGyroJerkMagstd" "SITTING" 12 -0.978260535882353
"tBodyGyroJerkMagstd" "SITTING" 13 -0.991414934897959
"tBodyGyroJerkMagstd" "SITTING" 14 -0.986963989814815
"tBodyGyroJerkMagstd" "SITTING" 15 -0.989720049491525
"tBodyGyroJerkMagstd" "SITTING" 16 -0.988261252608696
"tBodyGyroJerkMagstd" "SITTING" 17 -0.994446755625
"tBodyGyroJerkMagstd" "SITTING" 18 -0.994868913508772
"tBodyGyroJerkMagstd" "SITTING" 19 -0.985831284657534
"tBodyGyroJerkMagstd" "SITTING" 20 -0.97507615
"tBodyGyroJerkMagstd" "SITTING" 21 -0.990302232705882
"tBodyGyroJerkMagstd" "SITTING" 22 -0.976503766290323
"tBodyGyroJerkMagstd" "SITTING" 23 -0.979226997941177
"tBodyGyroJerkMagstd" "SITTING" 24 -0.990724530735294
"tBodyGyroJerkMagstd" "SITTING" 25 -0.991766403076923
"tBodyGyroJerkMagstd" "SITTING" 26 -0.994033207051282
"tBodyGyroJerkMagstd" "SITTING" 27 -0.992112829571429
"tBodyGyroJerkMagstd" "SITTING" 28 -0.978441918333333
"tBodyGyroJerkMagstd" "SITTING" 29 -0.994905344
"tBodyGyroJerkMagstd" "SITTING" 30 -0.991280225
"tBodyGyroJerkMagstd" "STANDING" 1 -0.994733238679245
"tBodyGyroJerkMagstd" "STANDING" 2 -0.977204427777778
"tBodyGyroJerkMagstd" "STANDING" 3 -0.957679766885246
"tBodyGyroJerkMagstd" "STANDING" 4 -0.964282784285714
"tBodyGyroJerkMagstd" "STANDING" 5 -0.947970723571429
"tBodyGyroJerkMagstd" "STANDING" 6 -0.952536233859649
"tBodyGyroJerkMagstd" "STANDING" 7 -0.97210793
"tBodyGyroJerkMagstd" "STANDING" 8 -0.982460332222222
"tBodyGyroJerkMagstd" "STANDING" 9 -0.965287050888889
"tBodyGyroJerkMagstd" "STANDING" 10 -0.964409410454545
"tBodyGyroJerkMagstd" "STANDING" 11 -0.992579166595745
"tBodyGyroJerkMagstd" "STANDING" 12 -0.961923171967213
"tBodyGyroJerkMagstd" "STANDING" 13 -0.976197659649123
"tBodyGyroJerkMagstd" "STANDING" 14 -0.966834217
"tBodyGyroJerkMagstd" "STANDING" 15 -0.98143282754717
"tBodyGyroJerkMagstd" "STANDING" 16 -0.990809427435897
"tBodyGyroJerkMagstd" "STANDING" 17 -0.992372117307692
"tBodyGyroJerkMagstd" "STANDING" 18 -0.988519665753425
"tBodyGyroJerkMagstd" "STANDING" 19 -0.983069427945205
"tBodyGyroJerkMagstd" "STANDING" 20 -0.926328788356164
"tBodyGyroJerkMagstd" "STANDING" 21 -0.976153687752809
"tBodyGyroJerkMagstd" "STANDING" 22 -0.966086148412698
"tBodyGyroJerkMagstd" "STANDING" 23 -0.972387365294118
"tBodyGyroJerkMagstd" "STANDING" 24 -0.979995718695652
"tBodyGyroJerkMagstd" "STANDING" 25 -0.983230809594595
"tBodyGyroJerkMagstd" "STANDING" 26 -0.984253792432432
"tBodyGyroJerkMagstd" "STANDING" 27 -0.988819784
"tBodyGyroJerkMagstd" "STANDING" 28 -0.956266480126582
"tBodyGyroJerkMagstd" "STANDING" 29 -0.991453632153846
"tBodyGyroJerkMagstd" "STANDING" 30 -0.955995671864407
"tBodyGyroJerkMagstd" "WALKING" 1 -0.325324878894737
"tBodyGyroJerkMagstd" "WALKING" 2 -0.557798151355932
"tBodyGyroJerkMagstd" "WALKING" 3 -0.567371560862069
"tBodyGyroJerkMagstd" "WALKING" 4 -0.7301463685
"tBodyGyroJerkMagstd" "WALKING" 5 -0.48919974625
"tBodyGyroJerkMagstd" "WALKING" 6 -0.364708342315789
"tBodyGyroJerkMagstd" "WALKING" 7 -0.0953401161070176
"tBodyGyroJerkMagstd" "WALKING" 8 -0.502957255416667
"tBodyGyroJerkMagstd" "WALKING" 9 -0.599866472692308
"tBodyGyroJerkMagstd" "WALKING" 10 -0.501027916603774
"tBodyGyroJerkMagstd" "WALKING" 11 -0.753671416101695
"tBodyGyroJerkMagstd" "WALKING" 12 -0.5488904506
"tBodyGyroJerkMagstd" "WALKING" 13 -0.322118379807018
"tBodyGyroJerkMagstd" "WALKING" 14 -0.606103313898305
"tBodyGyroJerkMagstd" "WALKING" 15 -0.63778595537037
"tBodyGyroJerkMagstd" "WALKING" 16 -0.722808438431373
"tBodyGyroJerkMagstd" "WALKING" 17 -0.53970849147541
"tBodyGyroJerkMagstd" "WALKING" 18 -0.726591779107143
"tBodyGyroJerkMagstd" "WALKING" 19 -0.271487480103846
"tBodyGyroJerkMagstd" "WALKING" 20 -0.149864146847059
"tBodyGyroJerkMagstd" "WALKING" 21 -0.450369988846154
"tBodyGyroJerkMagstd" "WALKING" 22 -0.503106312391304
"tBodyGyroJerkMagstd" "WALKING" 23 0.250173204117966
"tBodyGyroJerkMagstd" "WALKING" 24 -0.556022765862069
"tBodyGyroJerkMagstd" "WALKING" 25 -0.757032544864865
"tBodyGyroJerkMagstd" "WALKING" 26 -0.603468672372881
"tBodyGyroJerkMagstd" "WALKING" 27 -0.618718628596491
"tBodyGyroJerkMagstd" "WALKING" 28 -0.579861194259259
"tBodyGyroJerkMagstd" "WALKING" 29 -0.612222937169811
"tBodyGyroJerkMagstd" "WALKING" 30 -0.546977272307692
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 1 -0.306510645530612
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 2 -0.343187875404255
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 3 -0.583919211020408
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 4 -0.637079543555556
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 5 -0.450303212340426
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 6 -0.111228416159583
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 7 -0.29477867693617
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 8 -0.157484866842105
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 9 -0.455855425238095
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 10 -0.494105756315789
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 11 -0.677750588478261
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 12 -0.452449935
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 13 -0.27649151037234
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 14 -0.274744003577778
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 15 -0.563640131190476
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 16 -0.595822214468085
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 17 -0.592319490869565
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 18 -0.744159518909091
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 19 -0.0438985022538462
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 20 -0.275591880382222
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 21 -0.509130858444444
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 22 -0.617659355833333
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 23 0.0594908483888889
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 24 -0.459159852363636
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 25 -0.67960595137931
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 26 -0.463140795
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 27 -0.465807533547727
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 28 -0.407132335434783
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 29 -0.59705704875
"tBodyGyroJerkMagstd" "WALKING_DOWNSTAIRS" 30 -0.617662073548387
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 1 -0.648553044339623
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 2 -0.597291719166667
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 3 -0.718028040338983
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 4 -0.755270457692308
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 5 -0.557988065531915
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 6 -0.440079851313725
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 7 -0.67642807254902
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 8 -0.493975031707317
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 9 -0.748651255510204
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 10 -0.618272355319149
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 11 -0.80112703962963
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 12 -0.713406712307692
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 13 -0.669216383090909
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 14 -0.485819293703704
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 15 -0.748954848541667
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 16 -0.797293228431373
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 17 -0.68231162875
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 18 -0.835525127931035
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 19 -0.50740029025
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 20 -0.455396068627451
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 21 -0.647723419148936
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 22 -0.675633024285714
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 23 -0.551275188627451
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 24 -0.638180352881356
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 25 -0.824883302769231
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 26 -0.661829656545455
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 27 -0.724671165490196
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 28 -0.670132120784314
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 29 -0.712846318367347
"tBodyGyroJerkMagstd" "WALKING_UPSTAIRS" 30 -0.774439096769231
"tBodyGyroJerkmeanXaxis" "LAYING" 1 -0.107270949192
"tBodyGyroJerkmeanXaxis" "LAYING" 2 -0.101974134208333
"tBodyGyroJerkmeanXaxis" "LAYING" 3 -0.10004449883871
"tBodyGyroJerkmeanXaxis" "LAYING" 4 -0.105019877685185
"tBodyGyroJerkmeanXaxis" "LAYING" 5 -0.102114125
"tBodyGyroJerkmeanXaxis" "LAYING" 6 -0.111267284631579
"tBodyGyroJerkmeanXaxis" "LAYING" 7 -0.105944243484615
"tBodyGyroJerkmeanXaxis" "LAYING" 8 -0.106445008314815
"tBodyGyroJerkmeanXaxis" "LAYING" 9 -0.10384667982
"tBodyGyroJerkmeanXaxis" "LAYING" 10 -0.100308254413793
"tBodyGyroJerkmeanXaxis" "LAYING" 11 -0.102297501877193
"tBodyGyroJerkmeanXaxis" "LAYING" 12 -0.0990402297166667
"tBodyGyroJerkmeanXaxis" "LAYING" 13 -0.101835573822581
"tBodyGyroJerkmeanXaxis" "LAYING" 14 -0.105446637019608
"tBodyGyroJerkmeanXaxis" "LAYING" 15 -0.102266714236111
"tBodyGyroJerkmeanXaxis" "LAYING" 16 -0.1022095722
"tBodyGyroJerkmeanXaxis" "LAYING" 17 -0.102049763957746
"tBodyGyroJerkmeanXaxis" "LAYING" 18 -0.0997154236307692
"tBodyGyroJerkmeanXaxis" "LAYING" 19 -0.0956018266746988
"tBodyGyroJerkmeanXaxis" "LAYING" 20 -0.0995033069117647
"tBodyGyroJerkmeanXaxis" "LAYING" 21 -0.0964118375066667
"tBodyGyroJerkmeanXaxis" "LAYING" 22 -0.100203934722222
"tBodyGyroJerkmeanXaxis" "LAYING" 23 -0.102024922819444
"tBodyGyroJerkmeanXaxis" "LAYING" 24 -0.102813809652778
"tBodyGyroJerkmeanXaxis" "LAYING" 25 -0.101646999342466
"tBodyGyroJerkmeanXaxis" "LAYING" 26 -0.100368640868421
"tBodyGyroJerkmeanXaxis" "LAYING" 27 -0.101147695256757
"tBodyGyroJerkmeanXaxis" "LAYING" 28 -0.1045116270375
"tBodyGyroJerkmeanXaxis" "LAYING" 29 -0.0995339880724638
"tBodyGyroJerkmeanXaxis" "LAYING" 30 -0.102277358585714
"tBodyGyroJerkmeanXaxis" "SITTING" 1 -0.0936793807234043
"tBodyGyroJerkmeanXaxis" "SITTING" 2 -0.0936328412826087
"tBodyGyroJerkmeanXaxis" "SITTING" 3 -0.103605889057692
"tBodyGyroJerkmeanXaxis" "SITTING" 4 -0.09694948424
"tBodyGyroJerkmeanXaxis" "SITTING" 5 -0.0889747665681818
"tBodyGyroJerkmeanXaxis" "SITTING" 6 -0.0936693524363636
"tBodyGyroJerkmeanXaxis" "SITTING" 7 -0.0938155625083333
"tBodyGyroJerkmeanXaxis" "SITTING" 8 -0.0923150250434783
"tBodyGyroJerkmeanXaxis" "SITTING" 9 -0.0930708106
"tBodyGyroJerkmeanXaxis" "SITTING" 10 -0.0931555026481481
"tBodyGyroJerkmeanXaxis" "SITTING" 11 -0.0948423481320755
"tBodyGyroJerkmeanXaxis" "SITTING" 12 -0.0941023489803922
"tBodyGyroJerkmeanXaxis" "SITTING" 13 -0.095919848877551
"tBodyGyroJerkmeanXaxis" "SITTING" 14 -0.0921614578888889
"tBodyGyroJerkmeanXaxis" "SITTING" 15 -0.0953649067966102
"tBodyGyroJerkmeanXaxis" "SITTING" 16 -0.0957204520289855
"tBodyGyroJerkmeanXaxis" "SITTING" 17 -0.094247696875
"tBodyGyroJerkmeanXaxis" "SITTING" 18 -0.0954723233684211
"tBodyGyroJerkmeanXaxis" "SITTING" 19 -0.100986131452055
"tBodyGyroJerkmeanXaxis" "SITTING" 20 -0.0959970816060606
"tBodyGyroJerkmeanXaxis" "SITTING" 21 -0.101114775129412
"tBodyGyroJerkmeanXaxis" "SITTING" 22 -0.0986493161935484
"tBodyGyroJerkmeanXaxis" "SITTING" 23 -0.0967422192647059
"tBodyGyroJerkmeanXaxis" "SITTING" 24 -0.0951782658382353
"tBodyGyroJerkmeanXaxis" "SITTING" 25 -0.0954801379692308
"tBodyGyroJerkmeanXaxis" "SITTING" 26 -0.095984817
"tBodyGyroJerkmeanXaxis" "SITTING" 27 -0.0951635808
"tBodyGyroJerkmeanXaxis" "SITTING" 28 -0.0953935055833333
"tBodyGyroJerkmeanXaxis" "SITTING" 29 -0.0953636995833333
"tBodyGyroJerkmeanXaxis" "SITTING" 30 -0.095270767516129
"tBodyGyroJerkmeanXaxis" "STANDING" 1 -0.0996092129056604
"tBodyGyroJerkmeanXaxis" "STANDING" 2 -0.105562157888889
"tBodyGyroJerkmeanXaxis" "STANDING" 3 -0.0994602620655738
"tBodyGyroJerkmeanXaxis" "STANDING" 4 -0.103057894142857
"tBodyGyroJerkmeanXaxis" "STANDING" 5 -0.0922249863035714
"tBodyGyroJerkmeanXaxis" "STANDING" 6 -0.103292534210526
"tBodyGyroJerkmeanXaxis" "STANDING" 7 -0.0901539662169811
"tBodyGyroJerkmeanXaxis" "STANDING" 8 -0.097757576
"tBodyGyroJerkmeanXaxis" "STANDING" 9 -0.095897704
"tBodyGyroJerkmeanXaxis" "STANDING" 10 -0.104753833181818
"tBodyGyroJerkmeanXaxis" "STANDING" 11 -0.099519355893617
"tBodyGyroJerkmeanXaxis" "STANDING" 12 -0.0976380412377049
"tBodyGyroJerkmeanXaxis" "STANDING" 13 -0.0981199986666667
"tBodyGyroJerkmeanXaxis" "STANDING" 14 -0.100718458866667
"tBodyGyroJerkmeanXaxis" "STANDING" 15 -0.101358786226415
"tBodyGyroJerkmeanXaxis" "STANDING" 16 -0.100107332602564
"tBodyGyroJerkmeanXaxis" "STANDING" 17 -0.101289168653846
"tBodyGyroJerkmeanXaxis" "STANDING" 18 -0.0987174024657534
"tBodyGyroJerkmeanXaxis" "STANDING" 19 -0.0990467890520548
"tBodyGyroJerkmeanXaxis" "STANDING" 20 -0.102049132684932
"tBodyGyroJerkmeanXaxis" "STANDING" 21 -0.103199796370787
"tBodyGyroJerkmeanXaxis" "STANDING" 22 -0.0975013472380952
"tBodyGyroJerkmeanXaxis" "STANDING" 23 -0.0981481050441177
"tBodyGyroJerkmeanXaxis" "STANDING" 24 -0.0991947719855072
"tBodyGyroJerkmeanXaxis" "STANDING" 25 -0.100473697756757
"tBodyGyroJerkmeanXaxis" "STANDING" 26 -0.100355997108108
"tBodyGyroJerkmeanXaxis" "STANDING" 27 -0.0987605078625
"tBodyGyroJerkmeanXaxis" "STANDING" 28 -0.102248409070886
"tBodyGyroJerkmeanXaxis" "STANDING" 29 -0.0988701505538462
"tBodyGyroJerkmeanXaxis" "STANDING" 30 -0.0997160228220339
"tBodyGyroJerkmeanXaxis" "WALKING" 1 -0.0899975423705263
"tBodyGyroJerkmeanXaxis" "WALKING" 2 -0.0818833429152542
"tBodyGyroJerkmeanXaxis" "WALKING" 3 -0.0952398165017241
"tBodyGyroJerkmeanXaxis" "WALKING" 4 -0.115321556475
"tBodyGyroJerkmeanXaxis" "WALKING" 5 -0.0888408355267857
"tBodyGyroJerkmeanXaxis" "WALKING" 6 -0.0878891090105263
"tBodyGyroJerkmeanXaxis" "WALKING" 7 -0.123654199751333
"tBodyGyroJerkmeanXaxis" "WALKING" 8 -0.135886431360417
"tBodyGyroJerkmeanXaxis" "WALKING" 9 -0.0809204094461538
"tBodyGyroJerkmeanXaxis" "WALKING" 10 -0.122709563462264
"tBodyGyroJerkmeanXaxis" "WALKING" 11 -0.0918204195491525
"tBodyGyroJerkmeanXaxis" "WALKING" 12 -0.06223893174
"tBodyGyroJerkmeanXaxis" "WALKING" 13 -0.0966598593263158
"tBodyGyroJerkmeanXaxis" "WALKING" 14 -0.110656054802153
"tBodyGyroJerkmeanXaxis" "WALKING" 15 -0.0776692754648148
"tBodyGyroJerkmeanXaxis" "WALKING" 16 -0.110917348282353
"tBodyGyroJerkmeanXaxis" "WALKING" 17 -0.109959237927869
"tBodyGyroJerkmeanXaxis" "WALKING" 18 -0.0966435295642857
"tBodyGyroJerkmeanXaxis" "WALKING" 19 -0.0832353261384615
"tBodyGyroJerkmeanXaxis" "WALKING" 20 -0.0679992365372549
"tBodyGyroJerkmeanXaxis" "WALKING" 21 -0.0868767709153846
"tBodyGyroJerkmeanXaxis" "WALKING" 22 -0.132977562363043
"tBodyGyroJerkmeanXaxis" "WALKING" 23 -0.0578128239067797
"tBodyGyroJerkmeanXaxis" "WALKING" 24 -0.0625311679982759
"tBodyGyroJerkmeanXaxis" "WALKING" 25 -0.102377269321622
"tBodyGyroJerkmeanXaxis" "WALKING" 26 -0.099411456038983
"tBodyGyroJerkmeanXaxis" "WALKING" 27 -0.0786163508824035
"tBodyGyroJerkmeanXaxis" "WALKING" 28 -0.092974671262963
"tBodyGyroJerkmeanXaxis" "WALKING" 29 -0.10688830318283
"tBodyGyroJerkmeanXaxis" "WALKING" 30 -0.0873839917276923
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 1 -0.0739592036271429
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 2 -0.0581038498510638
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 3 -0.0778701650285714
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 4 -0.0921282734666667
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 5 -0.110149008255319
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 6 -0.0256452232354167
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 7 -0.0597273512680851
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 8 -0.0349283489710526
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 9 -0.094591202447619
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 10 -0.0643764005526316
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 11 -0.0220916265065217
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 12 -0.0264668968652174
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 13 -0.0647199842553191
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 14 -0.108620377713333
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 15 -0.0482532079928571
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 16 -0.103904044543617
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 17 -0.1077700285
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 18 -0.0836566573181818
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 19 -0.0337429578461538
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 20 -0.0452503065777778
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 21 -0.0726461849022222
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 22 -0.0901744530194444
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 23 -0.117725824412963
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 24 -0.0914145014654545
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 25 -0.127952445399655
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 26 -0.0992465275036
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 27 -0.0515814754272727
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 28 -0.0266492977565217
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 29 -0.0743986469979167
"tBodyGyroJerkmeanXaxis" "WALKING_DOWNSTAIRS" 30 -0.0615954583870968
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 1 -0.122232768011321
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 2 -0.0828858001333333
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 3 -0.115510569491525
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 4 -0.1314720713
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 5 -0.143029686361702
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 6 -0.0652024492378431
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 7 -0.0856640866647059
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 8 -0.15544567414878
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 9 -0.0684689593355102
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 10 -0.157212539189362
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 11 -0.0645245413759259
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 12 -0.0455638872076923
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 13 -0.0664817176345455
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 14 -0.128266667862963
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 15 -0.144485986527083
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 16 -0.140908293613922
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 17 -0.142655397660417
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 18 -0.0899953036658621
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 19 -0.1018063044
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 20 -0.148389168870392
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 21 -0.144351492595745
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 22 -0.148450080695476
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 23 -0.109913094117647
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 24 -0.146800845605424
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 25 -0.126481161061538
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 26 -0.0975590199454545
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 27 -0.0937518711117647
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 28 -0.080568055454902
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 29 -0.130429072653061
"tBodyGyroJerkmeanXaxis" "WALKING_UPSTAIRS" 30 -0.108414261326154
"tBodyGyroJerkmeanYaxis" "LAYING" 1 -0.04151728689
"tBodyGyroJerkmeanYaxis" "LAYING" 2 -0.0358590176083333
"tBodyGyroJerkmeanYaxis" "LAYING" 3 -0.0389771765322581
"tBodyGyroJerkmeanYaxis" "LAYING" 4 -0.0381230432222222
"tBodyGyroJerkmeanYaxis" "LAYING" 5 -0.0404446925288462
"tBodyGyroJerkmeanYaxis" "LAYING" 6 -0.0424104289992982
"tBodyGyroJerkmeanYaxis" "LAYING" 7 -0.0358897425826923
"tBodyGyroJerkmeanYaxis" "LAYING" 8 -0.0389735198722222
"tBodyGyroJerkmeanYaxis" "LAYING" 9 -0.027552256948
"tBodyGyroJerkmeanYaxis" "LAYING" 10 -0.0388797920413793
"tBodyGyroJerkmeanYaxis" "LAYING" 11 -0.0412391429298246
"tBodyGyroJerkmeanYaxis" "LAYING" 12 -0.0410675310833333
"tBodyGyroJerkmeanYaxis" "LAYING" 13 -0.0417744000370968
"tBodyGyroJerkmeanYaxis" "LAYING" 14 -0.0372677398193922
"tBodyGyroJerkmeanYaxis" "LAYING" 15 -0.0415878968152778
"tBodyGyroJerkmeanYaxis" "LAYING" 16 -0.0347735325871429
"tBodyGyroJerkmeanYaxis" "LAYING" 17 -0.0361961143943662
"tBodyGyroJerkmeanYaxis" "LAYING" 18 -0.0393440191846154
"tBodyGyroJerkmeanYaxis" "LAYING" 19 -0.0371476597051807
"tBodyGyroJerkmeanYaxis" "LAYING" 20 -0.038776298
"tBodyGyroJerkmeanYaxis" "LAYING" 21 -0.0346275066055556
"tBodyGyroJerkmeanYaxis" "LAYING" 22 -0.037608730565
"tBodyGyroJerkmeanYaxis" "LAYING" 23 -0.0372449750569444
"tBodyGyroJerkmeanYaxis" "LAYING" 24 -0.0382323710416667
"tBodyGyroJerkmeanYaxis" "LAYING" 25 -0.0426718870280822
"tBodyGyroJerkmeanYaxis" "LAYING" 26 -0.0396682720394737
